08-10-2026 23:50:38 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,1%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.5C/66.5C cpu@70.781C/70.781C soc2@63.875C/63.875C soc0@66C/66C cv1@66.125C/66.125C gpu@72.812C/72.812C tj@72.812C/72.812C soc1@63.843C/63.937C cv2@61.843C/61.843C VDD_IN 28823mW/21303mW/29346mW VDD_CPU_GPU_CV 16068mW/10983mW/17503mW VDD_SOC 5434mW/4401mW/5434mW
08-10-2026 23:50:38 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.5C/66.5C cpu@70.937C/70.937C soc2@64.093C/64.093C soc0@66.031C/66.031C cv1@66.25C/66.25C gpu@72.906C/72.906C tj@72.906C/72.906C soc1@63.968C/63.968C cv2@62C/62C VDD_IN 28984mW/21652mW/29346mW VDD_CPU_GPU_CV 16227mW/11222mW/17503mW VDD_SOC 5425mW/4447mW/5434mW
08-10-2026 23:50:39 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.75C/66.75C cpu@70.781C/70.937C soc2@64.093C/64.093C soc0@66.156C/66.156C cv1@66.312C/66.312C gpu@73.343C/73.343C tj@73.343C/73.343C soc1@64.031C/64.031C cv2@62.125C/62.125C VDD_IN 28984mW/21971mW/29346mW VDD_CPU_GPU_CV 16148mW/11436mW/17503mW VDD_SOC 5425mW/4490mW/5434mW
08-10-2026 23:50:39 RAM 12487/15599MB (lfb 2x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.718C/66.75C cpu@70.843C/70.937C soc2@64.25C/64.25C soc0@66.25C/66.25C cv1@66.406C/66.406C gpu@72.437C/73.343C tj@72.437C/73.343C soc1@64.25C/64.25C cv2@62.25C/62.25C VDD_IN 28863mW/22258mW/29346mW VDD_CPU_GPU_CV 16094mW/11630mW/17503mW VDD_SOC 5425mW/4529mW/5434mW
08-10-2026 23:50:40 RAM 12487/15599MB (lfb 2x4MB) CPU [3%@1984,100%@1984,0%@1984,0%@1984,0%@1984,100%@1984,0%@1984,0%@1984] GR3D_FREQ 99% cv0@66.875C/66.875C cpu@71.156C/71.156C soc2@64.343C/64.343C soc0@66.437C/66.437C cv1@66.562C/66.562C gpu@73.031C/73.343C tj@73.031C/73.343C soc1@64.25C/64.25C cv2@62.25C/62.25C VDD_IN 29024mW/22529mW/29346mW VDD_CPU_GPU_CV 16188mW/11812mW/17503mW VDD_SOC 5425mW/4565mW/5434mW
08-10-2026 23:50:40 RAM 11519/15599MB (lfb 121x4MB) CPU [0%@1984,100%@1984,54%@1984,1%@1984,0%@1984,100%@1984,28%@1984,0%@1984] GR3D_FREQ 99% cv0@66.968C/66.968C cpu@71.437C/71.437C soc2@64.562C/64.562C soc0@66.531C/66.531C cv1@66.687C/66.687C gpu@75.062C/75.062C tj@75.062C/75.062C soc1@64.375C/64.375C cv2@62.406C/62.406C VDD_IN 31631mW/22879mW/31631mW VDD_CPU_GPU_CV 18639mW/12075mW/18639mW VDD_SOC 5457mW/4599mW/5457mW
08-10-2026 23:50:41 RAM 9998/15599MB (lfb 120x4MB) CPU [0%@1984,100%@1984,29%@1984,0%@1984,0%@1984,100%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@67.343C/67.343C cpu@71.781C/71.781C soc2@64.812C/64.812C soc0@66.718C/66.718C cv1@66.781C/66.781C gpu@75.843C/75.843C tj@75.843C/75.843C soc1@64.468C/64.468C cv2@62.687C/62.687C VDD_IN 33948mW/23289mW/33948mW VDD_CPU_GPU_CV 21070mW/12408mW/21070mW VDD_SOC 5368mW/4627mW/5457mW
08-10-2026 23:50:42 RAM 8677/15599MB (lfb 131x4MB) CPU [0%@1984,100%@1984,1%@1984,0%@1984,60%@1984,38%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@67.75C/67.75C cpu@72.093C/72.093C soc2@65.031C/65.031C soc0@66.906C/66.906C cv1@66.875C/66.875C gpu@75.687C/75.843C tj@75.687C/75.843C soc1@64.656C/64.656C cv2@62.812C/62.812C VDD_IN 33988mW/23671mW/33988mW VDD_CPU_GPU_CV 21268mW/12725mW/21268mW VDD_SOC 5288mW/4651mW/5457mW
08-10-2026 23:50:42 RAM 9153/15599MB (lfb 131x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,100%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@67.781C/67.781C cpu@72.593C/72.593C soc2@65.218C/65.218C soc0@67.062C/67.062C cv1@67.125C/67.125C gpu@76.031C/76.031C tj@76.031C/76.031C soc1@64.906C/64.906C cv2@63.031C/63.031C VDD_IN 34349mW/24039mW/34349mW VDD_CPU_GPU_CV 21036mW/13011mW/21268mW VDD_SOC 5608mW/4684mW/5608mW
08-10-2026 23:50:43 RAM 9478/15599MB (lfb 131x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,78%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.156C/68.156C cpu@72.406C/72.593C soc2@65.406C/65.406C soc0@67.312C/67.312C cv1@67.218C/67.218C gpu@75.875C/76.031C tj@75.875C/76.031C soc1@65C/65C cv2@63.156C/63.156C VDD_IN 33185mW/24344mW/34349mW VDD_CPU_GPU_CV 20593mW/13264mW/21268mW VDD_SOC 5328mW/4705mW/5608mW
08-10-2026 23:50:43 RAM 9518/15599MB (lfb 131x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,68%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.156C/68.156C cpu@72.531C/72.593C soc2@65.531C/65.531C soc0@67.343C/67.343C cv1@67.343C/67.343C gpu@75.875C/76.031C tj@75.875C/76.031C soc1@65C/65C cv2@63.312C/63.312C VDD_IN 32756mW/24615mW/34349mW VDD_CPU_GPU_CV 20706mW/13504mW/21268mW VDD_SOC 5056mW/4717mW/5608mW
08-10-2026 23:50:44 RAM 9565/15599MB (lfb 131x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,68%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.406C/68.406C cpu@72.562C/72.593C soc2@65.656C/65.656C soc0@67.531C/67.531C cv1@67.437C/67.437C gpu@76.156C/76.156C tj@76.156C/76.156C soc1@65.093C/65.093C cv2@63.406C/63.406C VDD_IN 32142mW/24851mW/34349mW VDD_CPU_GPU_CV 21024mW/13739mW/21268mW VDD_SOC 5016mW/4726mW/5608mW
08-10-2026 23:50:44 RAM 11481/15599MB (lfb 130x4MB) CPU [1%@1984,100%@1984,0%@1984,0%@1984,86%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.281C/68.406C cpu@72.843C/72.843C soc2@65.781C/65.781C soc0@67.656C/67.656C cv1@67.531C/67.531C gpu@76.625C/76.625C tj@76.625C/76.625C soc1@65.406C/65.406C cv2@63.593C/63.593C VDD_IN 33266mW/25106mW/34349mW VDD_CPU_GPU_CV 20871mW/13955mW/21268mW VDD_SOC 5216mW/4741mW/5608mW
