08-10-2026 21:40:56 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.531C/66.531C cpu@70.843C/71.125C soc2@63.031C/63.125C soc0@64.531C/64.593C cv1@65.5C/65.625C gpu@68.625C/68.718C tj@70.843C/71.125C soc1@63.218C/63.218C cv2@61C/61C VDD_IN 17691mW/17293mW/17691mW VDD_CPU_GPU_CV 12015mW/11653mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:56 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.5C/66.531C cpu@70.906C/71.125C soc2@63.093C/63.125C soc0@64.437C/64.593C cv1@65.593C/65.625C gpu@68.625C/68.718C tj@70.968C/71.125C soc1@63.187C/63.218C cv2@60.906C/61C VDD_IN 17650mW/17297mW/17691mW VDD_CPU_GPU_CV 12015mW/11658mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:57 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.531C/66.531C cpu@71C/71.125C soc2@63C/63.125C soc0@64.656C/64.656C cv1@65.656C/65.656C gpu@68.593C/68.718C tj@71C/71.125C soc1@63.156C/63.218C cv2@61C/61C VDD_IN 17691mW/17301mW/17691mW VDD_CPU_GPU_CV 12015mW/11661mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:57 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.562C/66.562C cpu@71.125C/71.125C soc2@63.093C/63.125C soc0@64.437C/64.656C cv1@65.593C/65.656C gpu@68.812C/68.812C tj@70.968C/71.125C soc1@63.187C/63.218C cv2@60.937C/61C VDD_IN 17691mW/17305mW/17691mW VDD_CPU_GPU_CV 12015mW/11665mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:58 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.5C/66.562C cpu@71.187C/71.187C soc2@63.187C/63.187C soc0@64.687C/64.687C cv1@65.656C/65.656C gpu@68.687C/68.812C tj@71.187C/71.187C soc1@63.093C/63.218C cv2@61C/61C VDD_IN 17691mW/17309mW/17691mW VDD_CPU_GPU_CV 12015mW/11669mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:58 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.5C/66.562C cpu@71.093C/71.187C soc2@63.125C/63.187C soc0@64.718C/64.718C cv1@65.687C/65.687C gpu@68.812C/68.812C tj@71.093C/71.187C soc1@63.156C/63.218C cv2@61.156C/61.156C VDD_IN 17650mW/17313mW/17691mW VDD_CPU_GPU_CV 12015mW/11673mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:59 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.593C/66.593C cpu@71.062C/71.187C soc2@63.125C/63.187C soc0@64.625C/64.718C cv1@65.593C/65.687C gpu@68.75C/68.812C tj@71.062C/71.187C soc1@63.093C/63.218C cv2@61.187C/61.187C VDD_IN 17650mW/17316mW/17691mW VDD_CPU_GPU_CV 11975mW/11676mW/12015mW VDD_SOC 2475mW/2462mW/2475mW
08-10-2026 21:40:59 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.656C/66.656C cpu@71.031C/71.187C soc2@63.156C/63.187C soc0@64.687C/64.718C cv1@65.593C/65.687C gpu@68.593C/68.812C tj@71.031C/71.187C soc1@63.25C/63.25C cv2@61.062C/61.187C VDD_IN 17691mW/17320mW/17691mW VDD_CPU_GPU_CV 12015mW/11679mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:00 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.5C/66.656C cpu@71.281C/71.281C soc2@63.218C/63.218C soc0@64.781C/64.781C cv1@65.75C/65.75C gpu@68.718C/68.812C tj@71.281C/71.281C soc1@63.156C/63.25C cv2@61.093C/61.187C VDD_IN 17691mW/17324mW/17691mW VDD_CPU_GPU_CV 12015mW/11683mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:00 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.593C/66.656C cpu@71C/71.281C soc2@63.125C/63.218C soc0@64.687C/64.781C cv1@65.781C/65.781C gpu@68.656C/68.812C tj@71C/71.281C soc1@63.218C/63.25C cv2@61.093C/61.187C VDD_IN 17691mW/17328mW/17691mW VDD_CPU_GPU_CV 12015mW/11686mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:01 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.562C/66.656C cpu@71.187C/71.281C soc2@63.25C/63.25C soc0@64.687C/64.781C cv1@65.781C/65.781C gpu@68.718C/68.812C tj@71.187C/71.281C soc1@63.187C/63.25C cv2@61.125C/61.187C VDD_IN 17691mW/17332mW/17691mW VDD_CPU_GPU_CV 12015mW/11690mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:01 RAM 2629/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.75C/66.75C cpu@71.125C/71.281C soc2@63.125C/63.25C soc0@64.718C/64.781C cv1@65.718C/65.781C gpu@68.687C/68.812C tj@71.281C/71.281C soc1@63.125C/63.25C cv2@61.218C/61.218C VDD_IN 17691mW/17335mW/17691mW VDD_CPU_GPU_CV 12015mW/11693mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:02 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.625C/66.75C cpu@71.156C/71.281C soc2@63.187C/63.25C soc0@64.718C/64.781C cv1@65.687C/65.781C gpu@68.656C/68.812C tj@71.156C/71.281C soc1@63.375C/63.375C cv2@61.156C/61.218C VDD_IN 17691mW/17339mW/17691mW VDD_CPU_GPU_CV 12015mW/11696mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:02 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.656C/66.75C cpu@71.125C/71.281C soc2@63.25C/63.25C soc0@64.687C/64.781C cv1@65.781C/65.781C gpu@68.687C/68.812C tj@71.125C/71.281C soc1@63.343C/63.375C cv2@61.156C/61.218C VDD_IN 17691mW/17342mW/17691mW VDD_CPU_GPU_CV 12015mW/11699mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:03 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.718C/66.75C cpu@71.156C/71.281C soc2@63.25C/63.25C soc0@64.656C/64.781C cv1@65.906C/65.906C gpu@68.593C/68.812C tj@71.156C/71.281C soc1@63.312C/63.375C cv2@61.156C/61.218C VDD_IN 17691mW/17346mW/17691mW VDD_CPU_GPU_CV 12015mW/11702mW/12015mW VDD_SOC 2475mW/2463mW/2475mW
08-10-2026 21:41:03 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.656C/66.75C cpu@71.031C/71.281C soc2@63.312C/63.312C soc0@64.687C/64.781C cv1@65.75C/65.906C gpu@68.843C/68.843C tj@71.031C/71.281C soc1@63.25C/63.375C cv2@61.218C/61.218C VDD_IN 17650mW/17349mW/17691mW VDD_CPU_GPU_CV 11975mW/11705mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:04 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.687C/66.75C cpu@71.125C/71.281C soc2@63.25C/63.312C soc0@64.812C/64.812C cv1@65.781C/65.906C gpu@68.843C/68.843C tj@71.125C/71.281C soc1@63.25C/63.375C cv2@61.187C/61.218C VDD_IN 17609mW/17351mW/17691mW VDD_CPU_GPU_CV 11934mW/11707mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:04 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.656C/66.75C cpu@71.187C/71.281C soc2@63.25C/63.312C soc0@64.812C/64.812C cv1@65.718C/65.906C gpu@68.812C/68.843C tj@71.187C/71.281C soc1@63.312C/63.375C cv2@61.187C/61.218C VDD_IN 17609mW/17353mW/17691mW VDD_CPU_GPU_CV 11934mW/11709mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:05 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.75C/66.75C cpu@71.156C/71.281C soc2@63.312C/63.312C soc0@64.781C/64.812C cv1@65.75C/65.906C gpu@68.718C/68.843C tj@71.156C/71.281C soc1@63.312C/63.375C cv2@61.312C/61.312C VDD_IN 17650mW/17356mW/17691mW VDD_CPU_GPU_CV 11975mW/11712mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:05 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.781C/66.781C cpu@71.281C/71.281C soc2@63.281C/63.312C soc0@64.781C/64.812C cv1@65.75C/65.906C gpu@68.937C/68.937C tj@71.281C/71.281C soc1@63.375C/63.375C cv2@61.218C/61.312C VDD_IN 17650mW/17359mW/17691mW VDD_CPU_GPU_CV 12015mW/11714mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:06 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.687C/66.781C cpu@71.156C/71.281C soc2@63.25C/63.312C soc0@64.812C/64.812C cv1@65.937C/65.937C gpu@68.75C/68.937C tj@71.156C/71.281C soc1@63.406C/63.406C cv2@61.25C/61.312C VDD_IN 17691mW/17362mW/17691mW VDD_CPU_GPU_CV 12015mW/11717mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:06 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.687C/66.781C cpu@71.093C/71.281C soc2@63.312C/63.312C soc0@64.906C/64.906C cv1@65.812C/65.937C gpu@68.968C/68.968C tj@71.093C/71.281C soc1@63.375C/63.406C cv2@61.218C/61.312C VDD_IN 17691mW/17365mW/17691mW VDD_CPU_GPU_CV 12015mW/11720mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:07 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.687C/66.781C cpu@71.312C/71.312C soc2@63.375C/63.375C soc0@64.875C/64.906C cv1@65.843C/65.937C gpu@69.031C/69.031C tj@71.312C/71.312C soc1@63.312C/63.406C cv2@61.218C/61.312C VDD_IN 17691mW/17368mW/17691mW VDD_CPU_GPU_CV 12015mW/11723mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:07 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.812C/66.812C cpu@71.218C/71.312C soc2@63.312C/63.375C soc0@64.875C/64.906C cv1@65.781C/65.937C gpu@68.906C/69.031C tj@71.218C/71.312C soc1@63.281C/63.406C cv2@61.281C/61.312C VDD_IN 17691mW/17371mW/17691mW VDD_CPU_GPU_CV 12015mW/11725mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:08 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.75C/66.812C cpu@71.187C/71.312C soc2@63.375C/63.375C soc0@64.781C/64.906C cv1@65.812C/65.937C gpu@68.843C/69.031C tj@71.281C/71.312C soc1@63.281C/63.406C cv2@61.281C/61.312C VDD_IN 17691mW/17374mW/17691mW VDD_CPU_GPU_CV 12015mW/11728mW/12015mW VDD_SOC 2475mW/2464mW/2475mW
08-10-2026 21:41:08 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.093C/71.312C soc2@63.375C/63.375C soc0@64.843C/64.906C cv1@65.812C/65.937C gpu@68.812C/69.031C tj@71.093C/71.312C soc1@63.437C/63.437C cv2@61.343C/61.343C VDD_IN 17691mW/17376mW/17691mW VDD_CPU_GPU_CV 12015mW/11730mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:09 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.781C/66.843C cpu@71.375C/71.375C soc2@63.343C/63.375C soc0@64.906C/64.906C cv1@66C/66C gpu@68.843C/69.031C tj@71.375C/71.375C soc1@63.406C/63.437C cv2@61.25C/61.343C VDD_IN 17650mW/17379mW/17691mW VDD_CPU_GPU_CV 12015mW/11733mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:09 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.75C/66.843C cpu@71.281C/71.375C soc2@63.375C/63.375C soc0@64.875C/64.906C cv1@65.875C/66C gpu@68.812C/69.031C tj@71.125C/71.375C soc1@63.343C/63.437C cv2@61.218C/61.343C VDD_IN 17691mW/17381mW/17691mW VDD_CPU_GPU_CV 12015mW/11735mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:10 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.812C/66.843C cpu@71.312C/71.375C soc2@63.375C/63.375C soc0@64.937C/64.937C cv1@65.906C/66C gpu@68.843C/69.031C tj@71.312C/71.375C soc1@63.25C/63.437C cv2@61.406C/61.406C VDD_IN 17691mW/17384mW/17691mW VDD_CPU_GPU_CV 12015mW/11738mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:10 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.25C/71.375C soc2@63.343C/63.375C soc0@64.843C/64.937C cv1@65.812C/66C gpu@68.812C/69.031C tj@71.25C/71.375C soc1@63.343C/63.437C cv2@61.343C/61.406C VDD_IN 17691mW/17387mW/17691mW VDD_CPU_GPU_CV 12015mW/11740mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:11 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.812C/66.843C cpu@71.281C/71.375C soc2@63.375C/63.375C soc0@64.843C/64.937C cv1@65.843C/66C gpu@68.875C/69.031C tj@71.281C/71.375C soc1@63.5C/63.5C cv2@61.343C/61.406C VDD_IN 17691mW/17389mW/17691mW VDD_CPU_GPU_CV 12015mW/11742mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:11 RAM 2631/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.281C/71.375C soc2@63.375C/63.375C soc0@64.906C/64.937C cv1@65.843C/66C gpu@68.875C/69.031C tj@71.281C/71.375C soc1@63.5C/63.5C cv2@61.375C/61.406C VDD_IN 17691mW/17392mW/17691mW VDD_CPU_GPU_CV 12015mW/11745mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:12 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.781C/66.843C cpu@71.25C/71.375C soc2@63.406C/63.406C soc0@64.968C/64.968C cv1@65.906C/66C gpu@68.843C/69.031C tj@71.25C/71.375C soc1@63.468C/63.5C cv2@61.343C/61.406C VDD_IN 17691mW/17394mW/17691mW VDD_CPU_GPU_CV 11975mW/11746mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:12 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.781C/66.843C cpu@71.406C/71.406C soc2@63.406C/63.406C soc0@64.968C/64.968C cv1@65.968C/66C gpu@68.906C/69.031C tj@71.406C/71.406C soc1@63.406C/63.5C cv2@61.25C/61.406C VDD_IN 17650mW/17396mW/17691mW VDD_CPU_GPU_CV 11975mW/11748mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:13 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.5C/71.5C soc2@63.468C/63.468C soc0@64.937C/64.968C cv1@65.906C/66C gpu@68.875C/69.031C tj@71.5C/71.5C soc1@63.406C/63.5C cv2@61.375C/61.406C VDD_IN 17650mW/17398mW/17691mW VDD_CPU_GPU_CV 11975mW/11750mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:13 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.812C/66.843C cpu@71.437C/71.5C soc2@63.406C/63.468C soc0@64.906C/64.968C cv1@65.906C/66C gpu@68.968C/69.031C tj@71.437C/71.5C soc1@63.406C/63.5C cv2@61.437C/61.437C VDD_IN 17691mW/17401mW/17691mW VDD_CPU_GPU_CV 12015mW/11752mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:14 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.281C/71.5C soc2@63.375C/63.468C soc0@64.906C/64.968C cv1@65.937C/66C gpu@68.843C/69.031C tj@71.281C/71.5C soc1@63.312C/63.5C cv2@61.437C/61.437C VDD_IN 17691mW/17403mW/17691mW VDD_CPU_GPU_CV 12015mW/11754mW/12015mW VDD_SOC 2475mW/2465mW/2475mW
08-10-2026 21:41:14 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/66.843C cpu@71.343C/71.5C soc2@63.406C/63.468C soc0@64.906C/64.968C cv1@65.906C/66C gpu@68.906C/69.031C tj@71.343C/71.5C soc1@63.5C/63.5C cv2@61.375C/61.437C VDD_IN 17691mW/17405mW/17691mW VDD_CPU_GPU_CV 12015mW/11756mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:15 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.875C/66.875C cpu@71.312C/71.5C soc2@63.375C/63.468C soc0@65.031C/65.031C cv1@65.937C/66C gpu@68.906C/69.031C tj@71.312C/71.5C soc1@63.562C/63.562C cv2@61.375C/61.437C VDD_IN 17691mW/17408mW/17691mW VDD_CPU_GPU_CV 12015mW/11758mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:15 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.781C/66.875C cpu@71.406C/71.5C soc2@63.5C/63.5C soc0@65.031C/65.031C cv1@65.968C/66C gpu@68.875C/69.031C tj@71.218C/71.5C soc1@63.5C/63.562C cv2@61.343C/61.437C VDD_IN 17691mW/17410mW/17691mW VDD_CPU_GPU_CV 12015mW/11760mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:16 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.875C/66.875C cpu@71.437C/71.5C soc2@63.437C/63.5C soc0@65.031C/65.031C cv1@66.062C/66.062C gpu@68.968C/69.031C tj@71.437C/71.5C soc1@63.468C/63.562C cv2@61.312C/61.437C VDD_IN 17650mW/17412mW/17691mW VDD_CPU_GPU_CV 11975mW/11762mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:17 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.875C/66.875C cpu@71.437C/71.5C soc2@63.468C/63.5C soc0@65.062C/65.062C cv1@65.968C/66.062C gpu@68.937C/69.031C tj@71.437C/71.5C soc1@63.375C/63.562C cv2@61.343C/61.437C VDD_IN 17650mW/17414mW/17691mW VDD_CPU_GPU_CV 11975mW/11764mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:17 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67C/67C cpu@71.343C/71.5C soc2@63.437C/63.5C soc0@64.937C/65.062C cv1@66.093C/66.093C gpu@68.906C/69.031C tj@71.343C/71.5C soc1@63.406C/63.562C cv2@61.531C/61.531C VDD_IN 17691mW/17416mW/17691mW VDD_CPU_GPU_CV 12015mW/11766mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:18 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.937C/67C cpu@71.343C/71.5C soc2@63.406C/63.5C soc0@64.937C/65.062C cv1@65.968C/66.093C gpu@69.218C/69.218C tj@71.343C/71.5C soc1@63.593C/63.593C cv2@61.406C/61.531C VDD_IN 17691mW/17418mW/17691mW VDD_CPU_GPU_CV 12015mW/11768mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:18 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.875C/67C cpu@71.312C/71.5C soc2@63.406C/63.5C soc0@65.062C/65.062C cv1@65.968C/66.093C gpu@69.031C/69.218C tj@71.312C/71.5C soc1@63.593C/63.593C cv2@61.406C/61.531C VDD_IN 17691mW/17420mW/17691mW VDD_CPU_GPU_CV 12015mW/11769mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:19 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.843C/67C cpu@71.531C/71.531C soc2@63.531C/63.531C soc0@65.062C/65.062C cv1@66.031C/66.093C gpu@69.25C/69.25C tj@71.531C/71.531C soc1@63.531C/63.593C cv2@61.375C/61.531C VDD_IN 17691mW/17422mW/17691mW VDD_CPU_GPU_CV 12015mW/11771mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:19 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@66.968C/67C cpu@71.281C/71.531C soc2@63.437C/63.531C soc0@65.093C/65.093C cv1@65.937C/66.093C gpu@68.937C/69.25C tj@71.281C/71.531C soc1@63.5C/63.593C cv2@61.375C/61.531C VDD_IN 17691mW/17424mW/17691mW VDD_CPU_GPU_CV 12015mW/11773mW/12015mW VDD_SOC 2475mW/2466mW/2475mW
08-10-2026 21:41:20 RAM 2632/15599MB (lfb 48x4MB) CPU [100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@67.093C/67.093C cpu@71.437C/71.531C soc2@63.5C/63.531C soc0@65.062C/65.093C cv1@66.031C/66.093C gpu@69.218C/69.25C tj@71.437C/71.531C soc1@63.5C/63.593C cv2@61.5C/61.531C VDD_IN 17731mW/17426mW/17731mW VDD_CPU_GPU_CV 12055mW/11775mW/12055mW VDD_SOC 2475mW/2466mW/2475mW
